height,temperature,pressure
19698.75,214.91872786421754,5256.6568816595245
19702.5,214.91739423095441,5253.602234735386
19706.25,214.91606059769128,5250.547587811248
19710.0,214.91472696442816,5247.49294088711
19713.75,214.91339333116503,5244.438293962972
19717.5,214.9120596979019,5241.383647038834
19721.25,214.91072606463877,5238.329000114696
19725.0,214.90939243137564,5235.274353190558
19728.75,214.9080587981125,5232.21970626642
19732.5,214.90672516484938,5229.165059342282
19736.25,214.90539153158625,5226.110412418144
19740.0,214.90405789832312,5223.055765494006
19743.75,214.90272426506,5220.001118569868
19747.5,214.90139063179686,5216.94647164573
19751.25,214.90005699853373,5213.891824721592
19755.0,214.8987233652706,5210.8371777974535
19758.75,214.89738973200747,5207.782530873315
19762.5,214.89605609874434,5204.727883949177
19766.25,214.8947224654812,5201.673237025039
19770.0,214.89338883221808,5198.618590100901
19773.75,214.89205519895495,5195.563943176763
19777.5,214.89072156569182,5192.509296252625
19781.25,214.8893879324287,5189.454649328487
19785.0,214.88805429916556,5186.400002404349
19788.75,214.88672066590243,5183.345355480211
19792.5,214.8853870326393,5180.290708556073
19796.25,214.88405339937617,5177.236061631935
19800.0,214.88271976611304,5174.181414707797
19803.75,214.8813861328499,5171.126767783659
19807.5,214.88005249958678,5168.0721208595205
19811.25,214.87871886632365,5165.017473935382
19815.0,214.87738523306052,5161.962827011244
19818.75,214.8760515997974,5158.908180087106
19822.5,214.87471796653426,5155.853533162968
19826.25,214.87338433327113,5152.79888623883
19830.0,214.872050700008,5149.744239314692
19833.75,214.87071706674487,5146.689592390554
19837.5,214.86938343348174,5143.634945466416
19841.25,214.8680498002186,5140.580298542278
19845.0,214.86671616695548,5137.52565161814
19848.75,214.86538253369235,5134.471004694002
19852.5,214.86404890042922,5131.416357769864
19856.25,214.8627152671661,5128.361710845726
19860.0,214.86138163390297,5125.3070639215875
19863.75,214.86004800063984,5122.2524169974495
19867.5,214.8587143673767,5119.197770073311
19871.25,214.85738073411358,5116.143123149173
19875.0,214.85604710085045,5113.088476225035
19878.75,214.85471346758732,5110.033829300897
19882.5,214.8533798343242,5106.979182376759
19886.25,214.85204620106106,5103.924535452621
19890.0,214.85071256779793,5100.869888528483
19893.75,214.8493789345348,5097.815241604345
19897.5,214.84804530127167,5094.760594680207
19901.25,214.84671166800854,5091.705947756069
19905.0,214.8453780347454,5088.651300831931
19908.75,214.84404440148228,5085.596653907793
19912.5,214.84271076821915,5082.542006983655
19916.25,214.84137713495602,5079.4873600595165
19920.0,214.8400435016929,5076.432713135378
19923.75,214.83870986842976,5073.37806621124
19927.5,214.83737623516663,5070.323419287102
19931.25,214.8360426019035,5067.268772362964
19935.0,214.83470896864037,5064.214125438826
19938.75,214.83337533537724,5061.159478514688
19942.5,214.8320417021141,5058.10483159055
19946.25,214.83070806885098,5055.050184666412
19950.0,214.82937443558785,5051.995537742274
19953.75,214.82804080232472,5048.940890818136
19957.5,214.8267071690616,5045.886243893998
19961.25,214.82537353579846,5042.83159696986
19965.0,214.82403990253533,5039.776950045722
19968.75,214.8227062692722,5036.7223031215835
19972.5,214.82137263600907,5033.6676561974455
19976.25,214.82003900274594,5030.613009273307
19980.0,214.8187053694828,5027.558362349169
19983.75,214.81737173621968,5024.503715425031
19987.5,214.81603810295655,5021.449068500893
19991.25,214.81470446969342,5018.394421576755
19995.0,214.8133708364303,5015.339774652617
19998.75,214.81203720316716,5012.285127728479
20002.5,214.81070356990404,5009.230480804341
20006.25,214.8093699366409,5006.175833880203
20010.0,214.80803630337778,5003.121186956065
20013.75,214.80670267011465,5000.066540031927
20017.5,214.80536903685152,4997.011893107789
20021.25,214.8040354035884,4993.957246183651
20025.0,214.80270177032526,4990.9025992595125
20028.75,214.80136813706213,4987.847952335374
20032.5,214.800034503799,4984.793305411236
20036.25,214.79870087053587,4981.738658487098
20040.0,214.79736723727274,4978.68401156296
20043.75,214.7960336040096,4975.629364638822
20047.5,214.79469997074648,4972.574717714684
20051.25,214.79336633748335,4969.520070790546
20055.0,214.79203270422022,4966.465423866408
20058.75,214.7906990709571,4963.41077694227
20062.5,214.78936543769396,4960.356130018132
20066.25,214.79025539548934,4957.440793429967
20070.0,214.79197999924259,4954.577755024191
20073.75,214.79370460299583,4951.714716618415
20077.5,214.79542920674908,4948.851678212639
20081.25,214.79715381050232,4945.988639806863
20085.0,214.79887841425557,4943.125601401087
20088.75,214.80060301800881,4940.262562995311
20092.5,214.80232762176206,4937.399524589535
20096.25,214.8040522255153,4934.536486183759
20100.0,214.80577682926855,4931.673447777983
20103.75,214.8075014330218,4928.810409372207
20107.5,214.80922603677504,4925.947370966431
20111.25,214.8109506405283,4923.084332560655
20115.0,214.81267524428154,4920.221294154879
20118.75,214.81439984803478,4917.358255749103
20122.5,214.81612445178803,4914.495217343327
20126.25,214.81784905554127,4911.632178937551
20130.0,214.81957365929452,4908.769140531775
20133.75,214.82129826304777,4905.906102125999
20137.5,214.823022866801,4903.043063720223
20141.25,214.82474747055426,4900.1800253144465
20145.0,214.8264720743075,4897.3169869086705
20148.75,214.82819667806075,4894.4539485028945
20152.5,214.829921281814,4891.5909100971185
20156.25,214.83164588556724,4888.727871691342
20160.0,214.8333704893205,4885.864833285566
20163.75,214.83509509307373,4883.00179487979
20167.5,214.83681969682698,4880.138756474014
20171.25,214.83854430058022,4877.275718068238
20175.0,214.84026890433347,4874.412679662462
20178.75,214.84199350808672,4871.549641256686
20182.5,214.84371811183996,4868.68660285091
20186.25,214.8454427155932,4865.823564445134
20190.0,214.84716731934645,4862.960526039358
20193.75,214.8488919230997,4860.097487633582
20197.5,214.85061652685295,4857.234449227806
20201.25,214.8523411306062,4854.37141082203
20205.0,214.85406573435944,4851.508372416254
20208.75,214.85579033811268,4848.645334010478
20212.5,214.85751494186593,4845.782295604702
20216.25,214.85923954561918,4842.919257198926
20220.0,214.86096414937242,4840.05621879315
20223.75,214.86268875312567,4837.193180387374
20227.5,214.8644133568789,4834.330141981598
20231.25,214.86613796063216,4831.467103575822
20235.0,214.8678625643854,4828.604065170046
20238.75,214.86958716813865,4825.74102676427
20242.5,214.8713117718919,4822.877988358494
20246.25,214.87303637564514,4820.014949952718
20250.0,214.8747609793984,4817.151911546942
20253.75,214.87648558315163,4814.288873141166
20257.5,214.87821018690488,4811.42583473539
20261.25,214.87993479065813,4808.562796329614
20265.0,214.88165939441137,4805.699757923838
20268.75,214.88338399816462,4802.836719518062
20272.5,214.88510860191786,4799.973681112286
20276.25,214.8868332056711,4797.11064270651
20280.0,214.88855780942436,4794.247604300734
20283.75,214.8902824131776,4791.384565894958
20287.5,214.89200701693085,4788.521527489182
20291.25,214.8937316206841,4785.658489083406
20295.0,214.89545622443734,4782.79545067763
20298.75,214.89718082819059,4779.9324122718535
20302.5,214.89890543194383,4777.0693738660775
20306.25,214.90063003569708,4774.2063354603015
20310.0,214.90235463945032,4771.3432970545255
20313.75,214.90407924320357,4768.480258648749
20317.5,214.90580384695681,4765.617220242973
20321.25,214.90752845071006,4762.754181837197
20325.0,214.9092530544633,4759.891143431421
20328.75,214.91097765821655,4757.028105025645
20332.5,214.9127022619698,4754.165066619869
20336.25,214.91442686572304,4751.302028214093
20340.0,214.9161514694763,4748.438989808317
20343.75,214.91787607322954,4745.575951402541
20347.5,214.91960067698278,4742.712912996765
20351.25,214.92132528073603,4739.849874590989
20355.0,214.92304988448927,4736.986836185213
20358.75,214.92477448824252,4734.123797779437
20362.5,214.92649909199577,4731.260759373661
20366.25,214.928223695749,4728.397720967885
20370.0,214.92994829950226,4725.534682562109
20373.75,214.9316729032555,4722.671644156333
20377.5,214.93339750700875,4719.808605750557
20381.25,214.935122110762,4716.945567344781
20385.0,214.93684671451524,4714.082528939005
20388.75,214.9385713182685,4711.219490533229
20392.5,214.94029592202173,4708.356452127453
20396.25,214.94202052577498,4705.493413721677
20400.0,214.94374512952822,4702.630375315901
20403.75,214.94546973328147,4699.767336910125
20407.5,214.94719433703472,4696.904298504349
20411.25,214.94891894078796,4694.041260098573
20415.0,214.9506435445412,4691.178221692797
20418.75,214.95236814829445,4688.315183287021
20422.5,214.9540927520477,4685.452144881245
20426.25,214.95581735580095,4682.589106475469
20430.0,214.9575419595542,4679.726068069693
20433.75,214.95926656330744,4676.863029663917
20437.5,214.96099116706068,4673.999991258141
20441.25,214.96271577081393,4671.136952852365
20445.0,214.96444037456718,4668.273914446589
20448.75,214.96616497832042,4665.410876040813
20452.5,214.96788958207367,4662.547837635037
20456.25,214.9696141858269,4659.6847992292605
20460.0,214.97133878958016,4656.8217608234845
20463.75,214.9730633933334,4653.9587224177085
20467.5,214.97478799708665,4651.0956840119325
20471.25,214.9765126008399,4648.232645606156
20475.0,214.97823720459314,4645.36960720038
20478.75,214.986449579872,4642.672270467039
20482.5,214.9956735919004,4640.000767936464
20486.25,215.00489760392884,4637.32926540589
20490.0,215.01412161595727,4634.657762875315
20493.75,215.0233456279857,4631.98626034474
20497.5,215.03256964001412,4629.314757814165
20501.25,215.04179365204254,4626.64325528359
20505.0,215.05101766407097,4623.971752753016
20508.75,215.0602416760994,4621.300250222441
20512.5,215.06946568812782,4618.628747691866
20516.25,215.07868970015625,4615.957245161291
20520.0,215.08791371218467,4613.285742630716
20523.75,215.0971377242131,4610.614240100142
20527.5,215.10636173624152,4607.942737569567
20531.25,215.11558574826995,4605.271235038992
20535.0,215.12480976029838,4602.599732508417
20538.75,215.1340337723268,4599.928229977842
20542.5,215.14325778435523,4597.256727447268
20546.25,215.15248179638365,4594.585224916693
20550.0,215.16170580841208,4591.913722386118
20553.75,215.1709298204405,4589.242219855543
20557.5,215.18015383246893,4586.570717324968
20561.25,215.18937784449736,4583.899214794394
20565.0,215.19860185652578,4581.227712263819
20568.75,215.2078258685542,4578.556209733244
20572.5,215.21704988058264,4575.884707202669
20576.25,215.22627389261106,4573.213204672094
20580.0,215.2354979046395,4570.54170214152
20583.75,215.2447219166679,4567.870199610945
20587.5,215.25394592869634,4565.19869708037
20591.25,215.26316994072477,4562.527194549795
20595.0,215.2723939527532,4559.85569201922
20598.75,215.28161796478162,4557.184189488646
20602.5,215.29084197681004,4554.512686958071
20606.25,215.30006598883847,4551.841184427496
20610.0,215.3092900008669,4549.169681896921
20613.75,215.31851401289532,4546.498179366346
20617.5,215.32773802492375,4543.826676835772
20621.25,215.33696203695217,4541.155174305197
20625.0,215.3461860489806,4538.483671774622
20628.75,215.35541006100902,4535.812169244047
20632.5,215.36463407303745,4533.1406667134725
20636.25,215.37385808506588,4530.469164182898
20640.0,215.3830820970943,4527.797661652323
20643.75,215.39230610912273,4525.126159121748
20647.5,215.40153012115115,4522.454656591173
20651.25,215.41075413317958,4519.7831540605985
20655.0,215.419978145208,4517.111651530024
20658.75,215.42920215723643,4514.440148999449
20662.5,215.43842616926486,4511.768646468874
20666.25,215.44765018129328,4509.097143938299
20670.0,215.4568741933217,4506.4256414077245
20673.75,215.46609820535014,4503.75413887715
20677.5,215.47532221737856,4501.082636346575
20681.25,215.484546229407,4498.411133816
20685.0,215.4937702414354,4495.739631285425
20688.75,215.50299425346384,4493.0681287548505
20692.5,215.51221826549227,4490.396626224276
20696.25,215.5214422775207,4487.725123693701
20700.0,215.53066628954912,4485.053621163126
20703.75,215.53989030157754,4482.382118632551
20707.5,215.54911431360597,4479.7106161019765
20711.25,215.5583383256344,4477.039113571402
20715.0,215.56756233766282,4474.367611040827
20718.75,215.57678634969125,4471.696108510252
20722.5,215.58601036171967,4469.024605979677
20726.25,215.5952343737481,4466.3531034491025
20730.0,215.60445838577652,4463.681600918528
20733.75,215.61368239780495,4461.010098387953
20737.5,215.62290640983338,4458.338595857378
20741.25,215.6321304218618,4455.667093326803
20745.0,215.64135443389023,4452.9955907962285
20748.75,215.65057844591865,4450.324088265654
20752.5,215.65980245794708,4447.652585735079
20756.25,215.6690264699755,4444.981083204504
20760.0,215.67825048200393,4442.309580673929
20763.75,215.68747449403236,4439.6380781433545
20767.5,215.69669850606078,4436.96657561278
20771.25,215.7059225180892,4434.295073082205
20775.0,215.71514653011764,4431.62357055163
20778.75,215.72437054214606,4428.952068021055
20782.5,215.7335945541745,4426.2805654904805
20786.25,215.7428185662029,4423.609062959906
20790.0,215.75204257823134,4420.937560429331
20793.75,215.76126659025977,4418.266057898756
20797.5,215.7704906022882,4415.594555368181
20801.25,215.77971461431662,4412.9230528376065
20805.0,215.78893862634504,4410.251550307032
20808.75,215.79816263837347,4407.580047776457
20812.5,215.8073866504019,4404.908545245882
20816.25,215.81661066243032,4402.237042715307
20820.0,215.82583467445875,4399.5655401847325
20823.75,215.83505868648717,4396.894037654158
20827.5,215.8442826985156,4394.222535123583
20831.25,215.85350671054402,4391.551032593008
20835.0,215.86273072257245,4388.879530062433
20838.75,215.87195473460088,4386.2080275318585
20842.5,215.8811787466293,4383.536525001284
20846.25,215.89040275865773,4380.865022470709
20850.0,215.89962677068615,4378.193519940134
20853.75,215.90885078271458,4375.522017409559
20857.5,215.918074794743,4372.8505148789845
20861.25,215.92729880677143,4370.17901234841
20865.0,215.93652281879986,4367.507509817835
20868.75,215.94574683082828,4364.83600728726
20872.5,215.9549708428567,4362.164504756685
20876.25,215.96419485488514,4359.493002226111
20880.0,215.97341886691356,4356.821499695536
20883.75,215.982642878942,4354.149997164961
20887.5,215.9918668909704,4351.478494634386
20891.25,216.00109090299884,4348.806992103811
20895.0,216.01031491502727,4346.135489573237
20898.75,216.0195389270557,4343.463987042662
20902.5,216.03214098095123,4340.941358540207
20906.25,216.0457004075397,4338.460933003575
20910.0,216.05925983412817,4335.980507466942
20913.75,216.07281926071664,4333.5000819303095
20917.5,216.0863786873051,4331.019656393677
20921.25,216.0999381138936,4328.5392308570445
20925.0,216.11349754048206,4326.058805320412
20928.75,216.12705696707053,4323.578379783779
20932.5,216.140616393659,4321.097954247147
20936.25,216.15417582024747,4318.617528710514
20940.0,216.16773524683595,4316.137103173882
20943.75,216.18129467342442,4313.656677637249
20947.5,216.1948541000129,4311.176252100617
20951.25,216.20841352660136,4308.695826563984
20955.0,216.22197295318983,4306.215401027352
20958.75,216.2355323797783,4303.734975490719
20962.5,216.24909180636678,4301.2545499540865
20966.25,216.26265123295525,4298.774124417454
20970.0,216.27621065954372,4296.2936988808215
20973.75,216.2897700861322,4293.813273344189
20977.5,216.30332951272067,4291.332847807556
20981.25,216.31688893930914,4288.852422270924
20985.0,216.3304483658976,4286.371996734291
20988.75,216.34400779248608,4283.891571197659
20992.5,216.35756721907455,4281.411145661026
20996.25,216.37112664566303,4278.930720124394
21000.0,216.3846860722515,4276.450294587761
21003.75,216.39824549883997,4273.969869051129
21007.5,216.41180492542844,4271.489443514496
21011.25,216.4253643520169,4269.009017977864
21015.0,216.43892377860539,4266.528592441231
21018.75,216.45248320519386,4264.0481669045985
21022.5,216.46604263178233,4261.567741367966
21026.25,216.4796020583708,4259.087315831333
21030.0,216.49316148495927,4256.606890294701
21033.75,216.50672091154775,4254.126464758068
21037.5,216.52028033813622,4251.646039221436
21041.25,216.5338397647247,4249.165613684803
21045.0,216.54739919131316,4246.685188148171
21048.75,216.56095861790163,4244.204762611538
21052.5,216.5745180444901,4241.724337074906
21056.25,216.58807747107858,4239.243911538273
21060.0,216.60163689766705,4236.763486001641
21063.75,216.61519632425552,4234.283060465008
21067.5,216.628755750844,4231.8026349283755
21071.25,216.64231517743247,4229.322209391743
21075.0,216.65587460402094,4226.84178385511
21078.75,216.6694340306094,4224.361358318478
21082.5,216.68299345719788,4221.880932781845
21086.25,216.69655288378635,4219.400507245213
21090.0,216.71011231037483,4216.92008170858
21093.75,216.7236717369633,4214.439656171948
21097.5,216.73723116355177,4211.959230635315
21101.25,216.75079059014024,4209.478805098683
21105.0,216.7643500167287,4206.99837956205
21108.75,216.77790944331718,4204.517954025418
21112.5,216.79146886990566,4202.037528488785
21116.25,216.80502829649413,4199.5571029521525
21120.0,216.8185877230826,4197.07667741552
21123.75,216.83214714967107,4194.596251878887
21127.5,216.84570657625954,4192.115826342255
21131.25,216.85926600284802,4189.635400805622
21135.0,216.8728254294365,4187.15497526899
21138.75,216.88638485602496,4184.674549732357
21142.5,216.89994428261343,4182.194124195725
21146.25,216.9135037092019,4179.713698659092
21150.0,216.92706313579038,4177.23327312246
21153.75,216.94062256237885,4174.752847585827
21157.5,216.95418198896732,4172.272422049195
21161.25,216.9677414155558,4169.791996512562
21165.0,216.98130084214426,4167.3115709759295
21168.75,216.99486026873274,4164.831145439297
21172.5,217.0084196953212,4162.350719902664
21176.25,217.02197912190968,4159.870294366032
21180.0,217.03553854849815,4157.389868829399
21183.75,217.04909797508662,4154.909443292767
21187.5,217.0626574016751,4152.429017756134
21191.25,217.07621682826357,4149.948592219502
21195.0,217.08977625485204,4147.468166682869
21198.75,217.1033356814405,4144.987741146237
21202.5,217.11689510802898,4142.507315609604
21206.25,217.13045453461746,4140.026890072972
21210.0,217.14401396120593,4137.546464536339
21213.75,217.1575733877944,4135.0660389997065
21217.5,217.17113281438287,4132.585613463074
21221.25,217.18469224097134,4130.105187926441
21225.0,217.19825166755982,4127.624762389809
21228.75,217.2118110941483,4125.144336853176
21232.5,217.22537052073676,4122.663911316544
21236.25,217.23892994732523,4120.183485779911
21240.0,217.2524893739137,4117.703060243279
21243.75,217.26604880050218,4115.222634706646
21247.5,217.27960822709065,4112.742209170014
21251.25,217.29316765367912,4110.261783633381
21255.0,217.3067270802676,4107.781358096749
21258.75,217.32028650685606,4105.300932560116
21262.5,217.33384593344454,4102.8205070234835
21266.25,217.347405360033,4100.340081486851
21270.0,217.36096478662148,4097.859655950218
21273.75,217.37452421320995,4095.379230413586
21277.5,217.38808363979842,4092.8988048769534
21281.25,217.4016430663869,4090.418379340321
21285.0,217.41520249297537,4087.9379538036883
21288.75,217.42876191956384,4085.4575282670557
21292.5,217.4423213461523,4082.977102730423
21296.25,217.45588077274078,4080.4966771937907
21300.0,217.46944019932926,4078.016251657158
21303.75,217.48299962591773,4075.5358261205256
21307.5,217.4965590525062,4073.055400583893
21311.25,217.51011847909467,4070.5749750472605
21315.0,217.52367790568314,4068.094549510628
21318.75,217.53723733227162,4065.6141239739954
21322.5,217.5507967588601,4063.133698437363
21326.25,217.56435618544856,4060.6532729007304
21330.0,217.57791561203703,4058.172847364098
21333.75,217.5914750386255,4055.6924218274653
21337.5,217.60503446521398,4053.2119962908328
21341.25,217.61302434080062,4050.9125290442025
21345.0,217.62101133758915,4048.6131671447074
21348.75,217.62899833437768,4046.3138052452123
21352.5,217.63698533116622,4044.014443345717
21356.25,217.64497232795475,4041.715081446222
21360.0,217.65295932474328,4039.415719546727
21363.75,217.6609463215318,4037.116357647232
21367.5,217.66893331832034,4034.8169957477367
21371.25,217.67692031510887,4032.5176338482415
21375.0,217.6849073118974,4030.2182719487464
21378.75,217.69289430868594,4027.9189100492513
21382.5,217.70088130547447,4025.619548149756
21386.25,217.708868302263,4023.320186250261
21390.0,217.71685529905153,4021.020824350766
21393.75,217.72484229584006,4018.721462451271
21397.5,217.7328292926286,4016.4221005517757
21401.25,217.74081628941713,4014.1227386522805
21405.0,217.74880328620566,4011.8233767527854
21408.75,217.7567902829942,4009.5240148532903
21412.5,217.76477727978272,4007.224652953795
21416.25,217.77276427657125,4004.9252910543
21420.0,217.78075127335978,4002.625929154805
21423.75,217.78873827014831,4000.32656725531
21427.5,217.79672526693685,3998.0272053558147
21431.25,217.80471226372538,3995.7278434563195
21435.0,217.8126992605139,3993.4284815568244
21438.75,217.82068625730244,3991.1291196573293
21442.5,217.82867325409097,3988.829757757834
21446.25,217.8366602508795,3986.530395858339
21450.0,217.84464724766804,3984.231033958844
21453.75,217.85263424445657,3981.931672059349
21457.5,217.8606212412451,3979.6323101598537
21461.25,217.86860823803363,3977.3329482603585
21465.0,217.87659523482216,3975.0335863608634
21468.75,217.8845822316107,3972.7342244613683
21472.5,217.89256922839922,3970.434862561873
21476.25,217.90055622518776,3968.135500662378
21480.0,217.9085432219763,3965.836138762883
21483.75,217.91653021876482,3963.536776863388
21487.5,217.92451721555335,3961.2374149638927
21491.25,217.93250421234188,3958.9380530643975
21495.0,217.9404912091304,3956.6386911649024
21498.75,217.94847820591895,3954.3393292654073
21502.5,217.95646520270748,3952.039967365912
21506.25,217.964452199496,3949.740605466417
21510.0,217.97243919628454,3947.441243566922
21513.75,217.98042619307307,3945.141881667427
21517.5,217.9884131898616,3942.8425197679317
21521.25,217.99640018665013,3940.5431578684365
21525.0,218.00438718343867,3938.2437959689414
21528.75,218.0123741802272,3935.9444340694463
21532.5,218.02036117701573,3933.645072169951
21536.25,218.02834817380426,3931.345710270456
21540.0,218.0363351705928,3929.046348370961
21543.75,218.04432216738132,3926.746986471466
21547.5,218.05230916416986,3924.4476245719707
21551.25,218.0602961609584,3922.1482626724755
21555.0,218.06828315774692,3919.8489007729804
21558.75,218.07627015453545,3917.5495388734853
21562.5,218.08425715132398,3915.25017697399
21566.25,218.0922441481125,3912.950815074495
21570.0,218.10023114490104,3910.651453175
21573.75,218.10821814168958,3908.352091275505
21577.5,218.1162051384781,3906.0527293760097
21581.25,218.12419213526664,3903.7533674765145
21585.0,218.13217913205517,3901.4540055770194
21588.75,218.1401661288437,3899.1546436775243
21592.5,218.14815312563223,3896.855281778029
21596.25,218.15614012242077,3894.555919878534
21600.0,218.1641271192093,3892.256557979039
21603.75,218.17211411599783,3889.957196079544
21607.5,218.18010111278636,3887.6578341800487
21611.25,218.1880881095749,3885.3584722805535
21615.0,218.19607510636342,3883.0591103810584
21618.75,218.20406210315195,3880.7597484815633
21622.5,218.2120490999405,3878.460386582068
21626.25,218.22003609672902,3876.161024682573
21630.0,218.22802309351755,3873.861662783078
21633.75,218.23601009030608,3871.562300883583
21637.5,218.2439970870946,3869.2629389840877
21641.25,218.25198408388314,3866.9635770845925
21645.0,218.25997108067168,3864.6642151850974
21648.75,218.2679580774602,3862.3648532856023
21652.5,218.27594507424874,3860.065491386107
21656.25,218.28393207103727,3857.766129486612
21660.0,218.2919190678258,3855.466767587117
21663.75,218.29990606461433,3853.167405687622
21667.5,218.30789306140286,3850.8680437881267
21671.25,218.3158800581914,3848.5686818886315
21675.0,218.32386705497993,3846.2693199891364
21678.75,218.33185405176846,3843.9699580896413
21682.5,218.339841048557,3841.670596190146
21686.25,218.34782804534552,3839.371234290651
21690.0,218.35581504213405,3837.071872391156
21693.75,218.36380203892259,3834.772510491661
21697.5,218.37178903571112,3832.4731485921657
21701.25,218.37977603249965,3830.1737866926705
21705.0,218.38776302928818,3827.8744247931754
21708.75,218.3957500260767,3825.5750628936803
21712.5,218.40373702286524,3823.275700994185
21716.25,218.41172401965378,3820.97633909469
21720.0,218.4197110164423,3818.676977195195
21723.75,218.42769801323084,3816.3776152957
21727.5,218.43568501001937,3814.0782533962047
21731.25,218.4436720068079,3811.7788914967095
21735.0,218.45165900359643,3809.4795295972144
21738.75,218.45964600038496,3807.1801676977193
21742.5,218.4676329971735,3804.880805798224
21746.25,218.47561999396203,3802.581443898729
21750.0,218.48360699075056,3800.282081999234
21753.75,218.4915939875391,3797.982720099739
21757.5,218.49958098432762,3795.6833582002437
21761.25,218.50756798111615,3793.3839963007485
21765.0,218.51555497790469,3791.0846344012534
21768.75,218.52354197469322,3788.7852725017583
21772.5,218.53152897148175,3786.485910602263
21776.25,218.53951596827028,3784.186548702768
21780.0,218.5475029650588,3781.887186803273
21783.75,218.55548996184734,3779.587824903778
21787.5,218.56347695863587,3777.2884630042827
21791.25,218.56875240976763,3775.0601745616877
21795.0,218.57044425741435,3772.925845853635
21798.75,218.57213610506108,3770.7915171455825
21802.5,218.5738279527078,3768.65718843753
21806.25,218.57551980035453,3766.522859729477
21810.0,218.57721164800125,3764.3885310214246
21813.75,218.57890349564798,3762.254202313372
21817.5,218.5805953432947,3760.1198736053193
21821.25,218.58228719094143,3757.9855448972667
21825.0,218.58397903858815,3755.851216189214
21828.75,218.58567088623488,3753.7168874811614
21832.5,218.5873627338816,3751.5825587731088
21836.25,218.58905458152833,3749.448230065056
21840.0,218.59074642917506,3747.3139013570035
21843.75,218.59243827682178,3745.179572648951
21847.5,218.5941301244685,3743.045243940898
21851.25,218.59582197211523,3740.9109152328456
21855.0,218.59751381976196,3738.776586524793
21858.75,218.59920566740868,3736.6422578167403
21862.5,218.6008975150554,3734.5079291086877
21866.25,218.60258936270213,3732.373600400635
21870.0,218.60428121034886,3730.2392716925824
21873.75,218.60597305799558,3728.1049429845298
21877.5,218.6076649056423,3725.970614276477
21881.25,218.60935675328903,3723.8362855684245
21885.0,218.61104860093576,3721.701956860372
21888.75,218.61274044858249,3719.5676281523192
21892.5,218.6144322962292,3717.4332994442666
21896.25,218.61612414387594,3715.298970736214
21900.0,218.61781599152266,3713.1646420281613
21903.75,218.6195078391694,3711.0303133201087
21907.5,218.6211996868161,3708.895984612056
21911.25,218.62289153446284,3706.7616559040034
21915.0,218.62458338210956,3704.627327195951
21918.75,218.6262752297563,3702.492998487898
21922.5,218.627967077403,3700.3586697798455
21926.25,218.62965892504974,3698.224341071793
21930.0,218.63135077269646,3696.0900123637402
21933.75,218.6330426203432,3693.9556836556876
21937.5,218.63473446798992,3691.821354947635
21941.25,218.63642631563664,3689.6870262395823
21945.0,218.63811816328337,3687.5526975315297
21948.75,218.6398100109301,3685.418368823477
21952.5,218.64150185857682,3683.2840401154244
21956.25,218.64319370622354,3681.149711407372
21960.0,218.64488555387027,3679.015382699319
21963.75,218.646577401517,3676.8810539912665
21967.5,218.64826924916372,3674.746725283214
21971.25,218.64996109681044,3672.6123965751613
21975.0,218.65165294445717,3670.4780678671086
21978.75,218.6533447921039,3668.343739159056
21982.5,218.65503663975062,3666.2094104510034
21986.25,218.65672848739734,3664.0750817429507
21990.0,218.65842033504407,3661.940753034898
21993.75,218.6601121826908,3659.8064243268454
21997.5,218.66180403033752,3657.672095618793
22001.25,218.66349587798425,3655.53776691074
22005.0,218.66518772563097,3653.4034382026875
22008.75,218.6668795732777,3651.269109494635
22012.5,218.66857142092442,3649.1347807865823
22016.25,218.67026326857115,3647.0004520785296
22020.0,218.67195511621787,3644.866123370477
22023.75,218.6736469638646,3642.7317946624244
22027.5,218.67533881151132,3640.5974659543717
22031.25,218.67703065915805,3638.463137246319
22035.0,218.67872250680477,3636.3288085382665
22038.75,218.6804143544515,3634.194479830214
22042.5,218.68210620209823,3632.060151122161
22046.25,218.68379804974495,3629.9258224141086
22050.0,218.68548989739168,3627.791493706056
22053.75,218.6871817450384,3625.6571649980033
22057.5,218.68887359268513,3623.5228362899506
22061.25,218.69056544033185,3621.388507581898
22065.0,218.69225728797858,3619.2541788738454
22068.75,218.6939491356253,3617.1198501657927
22072.5,218.69564098327203,3614.98552145774
22076.25,218.69733283091875,3612.8511927496875
22080.0,218.69902467856548,3610.716864041635
22083.75,218.7007165262122,3608.582535333582
22087.5,218.70240837385893,3606.4482066255296
22091.25,218.70410022150566,3604.313877917477
22095.0,218.70579206915238,3602.1795492094243
22098.75,218.7074839167991,3600.0452205013717
22102.5,218.70917576444583,3597.910891793319
22106.25,218.71086761209256,3595.7765630852664
22110.0,218.71255945973928,3593.6422343772138
22113.75,218.714251307386,3591.507905669161
22117.5,218.71594315503273,3589.3735769611085
22121.25,218.71763500267946,3587.239248253056
22125.0,218.71932685032618,3585.104919545003
22128.75,218.7210186979729,3582.9705908369506
22132.5,218.72271054561963,3580.836262128898
22136.25,218.72440239326636,3578.7019334208453
22140.0,218.72609424091308,3576.5676047127927
22143.75,218.7277860885598,3574.43327600474
22147.5,218.72947793620654,3572.2989472966874
22151.25,218.73116978385326,3570.1646185886348
22155.0,218.7328616315,3568.030289880582
22158.75,218.7345534791467,3565.8959611725295
22162.5,218.73624532679344,3563.761632464477
22166.25,218.73793717444016,3561.627303756424
